ID;obs_date;default;split
44050806;2018-12-31;0;validation
44050806;2019-12-31;0;validation
44056852;2016-12-31;0;test
44056852;2017-12-31;0;test
44056852;2018-12-31;0;test
44056953;2017-12-31;0;train
44056953;2018-12-31;0;train
44056953;2020-12-31;0;train
44056953;2021-12-31;0;train
44058258;2015-12-31;0;test
44058258;2016-12-31;0;test
44058258;2017-12-31;0;test
44059916;2018-12-31;0;train
44059916;2019-12-31;0;train
44060299;2017-12-31;0;validation
44060299;2018-12-31;0;validation
44062637;2019-12-31;0;train
44062637;2020-12-31;0;train
44066824;2017-12-31;0;test
44066824;2018-12-31;0;test
44067541;2017-12-31;0;train
44069826;2015-12-31;1;train
44069829;2017-12-31;0;validation
44069829;2018-12-31;0;validation
44070901;2017-12-31;1;train
44072920;2019-12-31;0;train
44072920;2020-12-31;0;train
44079443;2015-12-31;0;train
44079443;2016-12-31;0;train
44083412;2015-12-31;0;test
44083412;2016-12-31;0;test
44083412;2017-12-31;0;test
44083412;2018-12-31;0;test
44083412;2019-12-31;0;test
44086007;2015-12-31;0;train
44086007;2016-12-31;0;train
44086934;2020-12-31;0;train
44086934;2021-12-31;0;train
44088865;2018-12-31;0;train
44088865;2019-12-31;0;train
44091125;2015-06-30;0;test
44097533;2016-12-31;0;train
44097533;2017-12-31;0;train
44097533;2018-12-31;0;train
44097533;2019-12-31;0;train
44097533;2020-12-31;0;train
44097533;2021-12-31;0;train
44103287;2015-12-31;0;train
44103287;2016-12-31;0;train
44104785;2019-12-31;0;train
44107292;2015-12-31;0;train
44107292;2016-12-31;0;train
44107292;2017-12-31;0;train
44107292;2018-12-31;0;train
44113357;2017-12-31;0;train
44113357;2018-12-31;0;train
44113607;2016-12-31;1;validation
44116179;2015-12-31;1;train
44119293;2015-12-31;0;train
44119293;2016-12-31;0;train
44119293;2017-12-31;0;train
44119293;2018-12-31;0;train
44119293;2019-12-31;0;train
44119293;2020-12-31;0;train
44119816;2015-12-31;0;test
44119910;2016-12-31;0;test
44119910;2017-12-31;0;test
44119910;2018-12-31;0;test
44119910;2019-12-31;0;test
44121098;2020-04-30;0;train
44121098;2021-04-30;0;train
44122832;2016-12-31;1;test
44126255;2015-12-31;0;train
44126255;2016-12-31;0;train
44126255;2017-12-31;0;train
44126255;2018-12-31;0;train
44126255;2019-12-31;0;train
44126255;2020-12-31;0;train
44130423;2017-12-31;0;train
44130423;2018-12-31;0;train
44130423;2019-12-31;0;train
44130423;2020-12-31;0;train
44130423;2021-12-31;0;train
44136215;2016-12-31;0;train
44136215;2017-12-31;0;train
44136839;2020-12-31;0;validation
44136839;2021-12-31;0;validation
44137340;2015-12-31;0;train
44137340;2016-12-31;0;train
44137340;2017-12-31;0;train
44137861;2018-08-31;0;train
44137861;2019-08-31;0;train
44137861;2020-08-31;0;train
44137861;2021-08-31;0;train
44139180;2015-12-31;0;test
44139180;2016-12-31;0;test
44139394;2015-12-31;0;train
44139554;2017-12-31;0;validation
44142311;2015-12-31;0;train
44142311;2016-12-31;0;train
44142311;2017-12-31;0;train
44142311;2018-12-31;0;train
44142311;2019-12-31;0;train
44142311;2020-12-31;0;train
44149735;2015-12-31;0;train
44149735;2016-12-31;0;train
44149735;2017-12-31;0;train
44149735;2018-12-31;0;train
44149735;2019-12-31;0;train
44149735;2020-12-31;0;train
44149735;2021-12-31;0;train
44151814;2017-09-30;0;train
44151814;2018-09-30;0;train
44152945;2020-12-31;0;train
44152945;2021-12-31;0;train
44156786;2015-04-30;0;train
44156786;2016-04-30;0;train
44156786;2017-04-30;0;train
44156786;2018-04-30;0;train
44156786;2019-04-30;0;train
44156786;2020-04-30;0;train
44156786;2021-04-30;0;train
44157694;2015-12-31;0;test
44157694;2016-12-31;0;test
44157694;2017-12-31;0;test
44157694;2018-12-31;0;test
44157694;2019-12-31;0;test
44157694;2020-12-31;0;test
44157694;2021-12-31;1;test
44161354;2016-12-31;0;train
44161354;2017-12-31;0;train
44161662;2018-12-31;0;train
44161662;2019-12-31;0;train
44163130;2019-07-31;0;validation
44163130;2020-07-31;0;validation
44163130;2021-07-31;0;validation
44163710;2015-12-31;1;train
44165765;2020-12-31;0;validation
44166255;2015-12-31;0;train
44166255;2016-12-31;0;train
44166255;2017-12-31;0;train
44166255;2018-12-31;0;train
44166255;2019-12-31;0;train
44166255;2020-12-31;0;train
44166255;2021-12-31;0;train
44173178;2015-12-31;0;train
44173178;2016-12-31;0;train
44173178;2017-12-31;0;train
44173178;2018-12-31;0;train
44173496;2017-12-31;0;train
44173496;2018-12-31;0;train
44173496;2019-12-31;0;train
44173496;2020-12-31;0;train
44174452;2016-12-31;0;train
44174452;2017-12-31;0;train
44174452;2018-12-31;0;train
44175592;2016-12-31;0;train
44175592;2017-12-31;0;train
44179043;2015-12-31;0;validation
44179043;2016-12-31;0;validation
44179043;2017-12-31;0;validation
44179043;2018-12-31;0;validation
44179043;2019-12-31;0;validation
44179043;2020-12-31;0;validation
44181420;2016-12-31;0;validation
44181420;2017-12-31;0;validation
44183349;2018-12-31;0;train
44183349;2019-12-31;0;train
44184739;2016-12-31;0;train
44184739;2017-12-31;0;train
44194521;2017-12-31;0;train
44194521;2018-12-31;0;train
44195403;2015-12-31;0;train
44196337;2017-12-31;0;train
44196337;2018-12-31;0;train
44198186;2015-12-31;0;train
44201903;2017-12-31;0;train
44201903;2018-12-31;0;train
44205454;2020-12-31;0;train
44205454;2021-12-31;0;train
44207456;2015-12-31;0;train
44207456;2016-12-31;0;train
44207456;2017-12-31;0;train
44207456;2018-12-31;0;train
44207456;2019-12-31;0;train
44209110;2019-12-31;0;validation
44209110;2020-12-31;0;validation
44209115;2017-12-31;0;train
44209115;2018-12-31;0;train
44209627;2015-12-31;1;train
44213897;2016-12-31;0;train
44213897;2017-12-31;0;train
44213897;2018-12-31;0;train
44216134;2016-12-31;0;test
44216134;2017-12-31;0;test
44216134;2018-12-31;0;test
44219037;2019-12-31;0;train
44219037;2020-12-31;0;train
44226682;2016-12-31;0;validation
44226682;2017-12-31;0;validation
44226682;2018-12-31;0;validation
44229043;2015-12-31;1;test
44232519;2015-12-31;0;train
44232519;2016-12-31;0;train
44232535;2015-12-31;0;validation
44232535;2016-12-31;0;validation
44232671;2018-12-31;1;train
44239533;2020-12-31;0;train
44239533;2021-12-31;0;train
44240654;2017-12-31;0;train
44240654;2018-12-31;0;train
44242712;2015-12-31;0;train
44242712;2016-12-31;0;train
44243831;2018-12-31;1;train
44244225;2018-12-31;0;test
44244225;2019-12-31;0;test
44244225;2020-12-31;0;test
44244447;2016-12-31;0;train
44244447;2017-12-31;0;train
44246687;2015-12-31;0;train
44246687;2016-12-31;0;train
44246705;2015-12-31;0;test
44255007;2015-12-31;1;train
44257948;2015-12-31;1;train
44263031;2016-12-31;0;train
44263031;2017-12-31;0;train
44265030;2015-12-31;0;validation
44265030;2016-12-31;0;validation
44265594;2016-12-31;1;test
44265818;2015-12-31;0;train
44265818;2016-12-31;0;train
44265818;2017-12-31;0;train
44265818;2018-12-31;0;train
44265818;2019-12-31;0;train
44265818;2020-12-31;0;train
44265818;2021-12-31;0;train
44266485;2015-12-31;0;train
44266485;2016-12-31;0;train
44269593;2015-12-31;1;train
44271524;2015-12-31;0;test
44271524;2016-12-31;0;test
44271524;2017-12-31;0;test
44271524;2018-12-31;0;test
44271524;2019-12-31;0;test
44271683;2015-12-31;0;train
44272412;2018-12-31;0;validation
44273362;2017-12-31;0;validation
44273362;2018-12-31;0;validation
44273362;2019-12-31;0;validation
44275924;2017-12-31;0;train
44275924;2018-12-31;0;train
44275924;2019-12-31;0;train
44275924;2020-12-31;0;train
44276892;2017-12-31;0;train
44276892;2018-12-31;0;train
44276892;2019-12-31;0;train
44276892;2020-12-31;0;train
44276892;2021-12-31;0;train
44277102;2016-12-31;0;validation
44277102;2017-12-31;0;validation
44278224;2017-12-31;0;train
44278224;2018-12-31;0;train
44278224;2019-12-31;0;train
44278224;2020-12-31;0;train
44279721;2015-12-31;0;train
44280943;2019-12-31;1;train
44281667;2020-12-31;0;train
44281667;2021-12-31;0;train
44284678;2017-12-31;0;validation
44284678;2018-12-31;0;validation
44285510;2017-12-31;0;train
44285510;2018-12-31;0;train
44287167;2016-12-31;0;validation
44287167;2017-12-31;0;validation
44287201;2018-12-31;0;train
44287201;2019-12-31;0;train
44291249;2016-12-31;0;test
44291249;2017-12-31;0;test
44293668;2016-12-31;0;validation
44293668;2017-12-31;0;validation
44293668;2018-12-31;0;validation
44293668;2019-12-31;0;validation
44293668;2020-12-31;0;validation
44294909;2016-12-31;0;train
44294909;2017-12-31;0;train
44294909;2018-12-31;0;train
44294909;2019-12-31;0;train
44297372;2017-12-31;0;train
44297372;2018-12-31;0;train
44297372;2019-12-31;1;train
44299920;2016-12-31;0;test
44299920;2017-12-31;0;test
44299920;2018-12-31;0;test
44302514;2015-12-31;1;train
44303535;2015-02-28;0;test
44303535;2016-02-29;0;test
44303535;2017-02-28;0;test
44303535;2018-02-28;0;test
44303535;2019-02-28;0;test
44303535;2020-02-29;0;test
44303535;2021-02-28;0;test
44304548;2019-12-31;0;validation
44304548;2020-12-31;0;validation
44304548;2021-12-31;0;validation
44304984;2015-12-31;0;validation
44304984;2016-12-31;0;validation
44304984;2017-12-31;0;validation
44304984;2019-12-31;0;validation
44304984;2020-12-31;0;validation
44306177;2015-12-31;0;test
44306177;2016-12-31;0;test
44306177;2017-12-31;0;test
44306177;2018-12-31;0;test
44306177;2019-12-31;0;test
44306177;2020-12-31;0;test
44311243;2015-12-31;0;train
44311243;2016-12-31;0;train
44311243;2017-12-31;0;train
44311243;2018-12-31;0;train
44311243;2019-12-31;0;train
44311243;2020-12-31;0;train
44312212;2015-12-31;0;train
44312212;2016-12-31;0;train
44312801;2015-12-31;0;train
44312801;2016-12-31;0;train
44312937;2019-12-31;0;train
44312937;2020-12-31;1;train
44320169;2015-12-31;0;train
44320169;2016-12-31;0;train
44320169;2017-12-31;0;train
44320169;2018-12-31;0;train
44320169;2019-12-31;0;train
44320169;2020-12-31;0;train
44320169;2021-12-31;0;train
44322278;2019-12-31;0;train
44322278;2020-12-31;0;train
44322509;2015-12-31;1;train
44322704;2016-12-31;0;test
44322704;2017-12-31;0;test
44326234;2017-12-31;0;test
44326234;2018-12-31;1;test
44326533;2018-12-31;0;train
44326533;2019-12-31;0;train
44326533;2020-12-31;0;train
44328981;2015-12-31;1;train
44331074;2020-12-31;0;validation
44331074;2021-12-31;0;validation
44333584;2017-12-31;0;train
44333584;2018-12-31;0;train
44340482;2019-12-31;0;train
44340482;2020-12-31;0;train
44340523;2015-12-31;0;train
44340523;2016-12-31;0;train
44340523;2017-12-31;0;train
44340523;2018-12-31;0;train
44340523;2019-12-31;0;train
44340523;2020-12-31;0;train
44340523;2021-12-31;0;train
44341254;2015-12-31;0;test
44341254;2016-12-31;0;test
44344433;2018-12-31;0;test
44344433;2019-12-31;0;test
44344758;2017-12-31;0;train
44344758;2018-12-31;1;train
44345022;2018-12-31;0;train
44345022;2019-12-31;0;train
44345450;2019-04-30;0;train
44345450;2020-04-30;0;train
44345450;2021-04-30;0;train
44345520;2019-12-31;0;train
44345520;2020-12-31;0;train
44346508;2017-12-31;0;test
44346508;2018-12-31;0;test
44347655;2015-12-31;1;validation
44351263;2021-12-31;0;train
44353232;2016-12-31;0;test
44353232;2017-12-31;0;test
44353232;2018-12-31;0;test
44353232;2019-12-31;0;test
44358306;2017-12-31;0;train
44358306;2018-12-31;0;train
44358306;2019-12-31;0;train
44360002;2015-12-31;1;validation
44362538;2015-12-31;1;train
44363218;2017-12-31;0;validation
44363218;2018-12-31;0;validation
44365389;2015-12-31;0;validation
44365389;2016-12-31;0;validation
44365389;2017-12-31;0;validation
44365389;2018-12-31;0;validation
44365389;2019-12-31;0;validation
44365389;2020-12-31;0;validation
44365389;2021-12-31;0;validation
44366806;2015-12-31;0;test
44366806;2016-12-31;0;test
44369909;2015-12-31;1;train
44371598;2015-09-30;0;train
44371598;2016-09-30;0;train
44371598;2017-09-30;0;train
44371598;2018-09-30;0;train
44371598;2019-09-30;0;train
44371598;2020-09-30;0;train
44371598;2021-09-30;0;train
44372110;2019-12-31;0;train
44372110;2020-12-31;0;train
44373389;2015-12-31;0;train
44374194;2015-12-31;0;test
44374194;2016-12-31;0;test
44374194;2017-12-31;0;test
44374194;2018-12-31;0;test
44374194;2019-12-31;0;test
44374194;2020-12-31;0;test
44374194;2021-12-31;0;test
44383074;2015-12-31;0;validation
44386408;2015-12-31;0;train
44386408;2016-12-31;0;train
44386408;2020-12-31;0;train
44386408;2021-12-31;0;train
44396564;2015-03-01;0;validation
44396564;2016-03-01;1;validation
44397138;2015-12-31;0;train
44397138;2016-12-31;0;train
44397138;2017-12-31;0;train
44397138;2018-12-31;0;train
44397138;2019-12-31;0;train
44397138;2020-12-31;0;train
44397949;2015-12-31;1;validation
44399319;2016-12-31;0;validation
44399319;2017-12-31;0;validation
44399319;2018-12-31;0;validation
44400258;2019-12-31;0;validation
44400258;2020-12-31;0;validation
44400944;2015-12-31;0;train
44400944;2016-12-31;0;train
44400944;2017-12-31;0;train
44402608;2017-12-31;0;train
44402608;2018-12-31;0;train
44403125;2015-12-31;0;test
44403125;2016-12-31;0;test
44403125;2018-12-31;0;test
44403125;2019-12-31;0;test
44403125;2020-12-31;0;test
44407573;2015-12-31;0;validation
44407573;2016-12-31;0;validation
44407573;2017-12-31;0;validation
44407573;2018-12-31;0;validation
44407573;2019-12-31;1;validation
44408155;2016-12-31;0;train
44408155;2017-12-31;0;train
44408155;2018-12-31;0;train
44413947;2015-12-31;0;validation
44413947;2016-12-31;0;validation
44413947;2020-12-31;0;validation
44413947;2021-12-31;0;validation
44418398;2015-12-31;0;train
44418398;2016-12-31;0;train
44418398;2017-12-31;0;train
44418398;2018-12-31;0;train
44418398;2019-12-31;0;train
44418398;2020-12-31;0;train
44418411;2018-12-31;0;train
44418411;2019-12-31;0;train
44420394;2015-12-31;0;train
44420394;2016-12-31;0;train
44420394;2017-12-31;0;train
44420394;2018-12-31;0;train
44426211;2016-12-30;0;train
44426211;2017-12-30;0;train
44428280;2015-12-31;0;train
44428280;2016-12-31;0;train
44428280;2017-12-31;0;train
44431945;2015-12-31;0;train
44431945;2016-12-31;0;train
44431945;2017-12-31;0;train
44431945;2018-12-31;0;train
44431945;2019-12-31;0;train
44431945;2020-12-31;1;train
44436346;2015-12-31;0;train
44436346;2016-12-31;0;train
44436346;2017-12-31;0;train
44436346;2018-12-31;0;train
44436346;2019-12-31;0;train
44436346;2020-12-31;0;train
44436346;2021-12-31;0;train
44439097;2015-12-31;0;test
44439097;2016-12-31;0;test
44439512;2015-12-31;0;train
44439806;2018-12-31;0;validation
44439806;2019-12-31;0;validation
44439806;2020-12-31;0;validation
44441315;2019-12-31;0;train
44441315;2020-12-31;0;train
44441315;2021-12-31;0;train
44442023;2020-12-31;0;validation
44442023;2021-12-31;0;validation
44444711;2015-12-31;0;validation
44445747;2019-12-31;0;train
44445747;2020-12-31;0;train
44447001;2015-12-31;0;train
44447001;2016-12-31;0;train
44447001;2017-12-31;0;train
44447001;2018-12-31;0;train
44447001;2019-12-31;0;train
44447318;2018-12-31;0;validation
44447318;2019-12-31;0;validation
44447318;2020-12-31;0;validation
44448135;2016-12-31;0;train
44454222;2017-12-31;0;test
44454222;2018-12-31;0;test
44456356;2015-12-31;0;validation
44456356;2016-12-31;0;validation
44456356;2017-12-31;1;validation
44457606;2015-12-31;1;train
44461961;2018-12-31;0;train
44461961;2019-12-31;0;train
44461961;2020-12-31;0;train
44461961;2021-12-31;0;train
44462374;2017-12-31;0;validation
44462374;2018-12-31;0;validation
44465298;2015-12-31;0;train
44465298;2016-12-31;0;train
44465298;2017-12-31;0;train
44465298;2018-12-31;0;train
44465298;2019-12-31;0;train
44465298;2020-12-31;0;train
44465298;2021-12-31;0;train
44465674;2015-12-31;0;train
44465674;2016-12-31;0;train
44465674;2017-12-31;0;train
44465674;2018-12-31;0;train
44465674;2019-12-31;0;train
44465674;2020-12-31;0;train
44465674;2021-12-31;0;train
44467437;2019-12-31;0;train
44467437;2020-12-31;0;train
44467437;2021-12-31;0;train
44469920;2016-12-31;1;train
44471779;2016-03-31;0;train
44471779;2017-03-31;0;train
44471779;2018-03-31;1;train
44473404;2015-12-31;0;train
44473404;2016-12-31;0;train
44473404;2017-12-31;0;train
44473404;2018-12-31;0;train
44473404;2019-12-31;0;train
44473404;2020-12-31;0;train
44476937;2015-12-31;0;train
44476937;2016-12-31;0;train
44476937;2017-12-31;0;train
44476937;2018-12-31;0;train
44476937;2019-12-31;0;train
44476937;2020-12-31;0;train
44479514;2019-08-31;0;test
44479514;2020-08-31;0;test
44479514;2021-08-31;0;test
44480117;2015-12-31;0;validation
44480816;2015-12-31;1;test
44483640;2020-12-31;0;test
44483640;2021-12-31;0;test
44484771;2017-12-31;0;train
44484771;2018-12-31;0;train
44484771;2019-12-31;0;train
44485251;2017-12-31;0;train
44485251;2018-12-31;0;train
44487569;2015-02-28;1;validation
44490779;2017-12-31;0;test
44490779;2018-12-31;0;test
44492160;2015-02-28;0;train
44492160;2016-02-29;0;train
44492160;2017-02-28;1;train
44492379;2015-12-31;0;train
44492379;2016-12-31;0;train
44492578;2015-12-31;0;train
44492578;2016-12-31;0;train
44492578;2017-12-31;0;train
44502102;2017-12-31;0;test
44502102;2018-12-31;0;test
44502102;2019-12-31;0;test
44502102;2020-12-31;0;test
44506403;2015-12-31;0;train
44511082;2015-12-31;0;train
44511787;2015-12-31;0;train
44511787;2016-12-31;0;train
44511787;2017-12-31;0;train
44511787;2018-12-31;0;train
44515253;2015-12-31;0;train
44515253;2016-12-31;0;train
44515940;2015-12-31;0;train
44516880;2019-12-31;0;train
44516880;2020-12-31;0;train
44517551;2015-12-31;0;test
44517551;2016-12-31;0;test
44519586;2019-12-31;0;train
44522073;2016-12-31;0;validation
44522073;2017-12-31;0;validation
44523990;2015-12-31;1;validation
44528756;2015-12-31;0;train
44529793;2015-12-31;0;train
44529793;2016-12-31;0;train
44530040;2019-12-31;0;test
44530040;2020-12-31;0;test
44533486;2015-12-31;0;train
44533486;2016-12-31;0;train
44533486;2017-12-31;0;train
44533486;2018-12-31;1;train
44534623;2015-12-31;0;test
44534623;2016-12-31;1;test
44537393;2018-12-31;0;validation
44537393;2019-12-31;0;validation
44538386;2015-12-31;0;train
44538386;2016-12-31;0;train
44538386;2017-12-31;0;train
44538386;2018-12-31;0;train
44538386;2019-12-31;0;train
44538386;2020-12-31;0;train
44538666;2018-12-31;1;test
44538842;2017-12-31;0;train
44538842;2018-12-31;0;train
44539959;2018-12-31;0;test
44539959;2019-12-31;0;test
44540177;2019-12-31;1;train
44540392;2015-12-31;0;validation
44540392;2016-12-31;0;validation
44540392;2017-12-31;1;validation
44544982;2015-12-31;0;train
44546730;2015-12-31;0;validation
44546730;2016-12-31;1;validation
44548230;2020-12-31;0;train
44548230;2021-12-31;0;train
44551009;2016-12-31;0;test
44551009;2017-12-31;0;test
44553096;2017-12-31;0;validation
44553096;2018-12-31;0;validation
44553664;2015-06-30;0;train
44553664;2016-06-30;0;train
44554103;2015-12-31;0;validation
44554103;2016-12-31;0;validation
44554103;2017-12-31;0;validation
44554103;2018-12-31;0;validation
44554103;2019-12-31;0;validation
44554103;2020-12-31;0;validation
44554103;2021-12-31;1;validation
44554259;2015-12-31;0;train
44554259;2016-12-31;0;train
44554259;2017-12-31;0;train
44555167;2015-12-31;0;train
44555167;2016-12-31;0;train
44555167;2017-12-31;0;train
44555167;2018-12-31;0;train
44555167;2019-12-31;0;train
44555167;2020-12-31;1;train
44561428;2015-12-31;0;train
44563435;2015-12-31;1;train
44564222;2015-12-31;1;test
44568484;2017-12-31;0;train
44568484;2018-12-31;0;train
44568484;2019-12-31;0;train
44568484;2020-12-31;0;train
44571394;2016-12-31;0;train
44571394;2017-12-31;0;train
44572181;2015-12-31;1;train
44576870;2015-12-31;0;validation
44576870;2016-12-31;0;validation
44576870;2017-12-31;0;validation
44576870;2018-12-31;0;validation
44576870;2019-12-31;0;validation
44576870;2020-12-31;0;validation
44578753;2015-12-31;0;test
44578753;2016-12-31;0;test
44578753;2017-12-31;0;test
44578753;2018-12-31;0;test
44578753;2019-12-31;0;test
44578753;2020-12-31;0;test
44578753;2021-12-31;0;test
44582024;2018-12-31;0;train
44582024;2019-12-31;0;train
44585062;2020-12-31;0;validation
44585062;2021-12-31;0;validation
44593596;2015-12-31;0;train
44603390;2015-12-31;0;train
44603390;2016-12-31;0;train
44607351;2016-12-31;0;test
44607351;2017-12-31;0;test
44607902;2016-12-31;0;test
44607902;2017-12-31;0;test
44608886;2015-12-31;1;train
44609524;2018-12-31;0;test
44609524;2019-12-31;0;test
44609524;2020-12-31;0;test
44609524;2021-12-31;0;test
44609841;2015-12-31;0;train
44609841;2016-12-31;0;train
44609841;2017-12-31;0;train
44609841;2018-12-31;0;train
44609841;2019-12-31;0;train
44609841;2020-12-31;0;train
44610612;2015-12-31;0;validation
44611221;2016-12-31;0;validation
44611221;2017-12-31;0;validation
44611221;2018-12-31;0;validation
44611221;2020-12-31;0;validation
44611221;2021-12-31;0;validation
44612573;2017-12-31;0;test
44612573;2018-12-31;0;test
44612573;2019-12-31;0;test
44617125;2015-12-31;0;test
44617125;2016-12-31;0;test
44617951;2016-12-31;1;train
44618423;2018-12-31;0;train
44618423;2019-12-31;0;train
44618423;2020-12-31;0;train
44624093;2015-12-31;0;train
44624093;2016-12-31;0;train
44624339;2016-12-31;1;train
44627722;2015-12-31;0;validation
44631989;2016-12-31;0;train
44631989;2017-12-31;0;train
44631989;2018-12-31;0;train
44631989;2019-12-31;0;train
44635196;2015-12-31;1;train
44637661;2017-12-31;1;train
44638325;2020-12-31;0;train
44638325;2021-12-31;0;train
44645095;2016-12-31;0;validation
44645095;2017-12-31;0;validation
44653747;2019-12-31;0;train
44653747;2020-12-31;0;train
44656357;2019-12-31;0;validation
44656357;2020-12-31;0;validation
44660161;2020-12-31;0;test
44660161;2021-12-31;0;test
44664425;2015-12-31;0;validation
44664425;2016-12-31;0;validation
44664425;2017-12-31;0;validation
44664425;2018-12-31;0;validation
44664425;2019-12-31;0;validation
44665290;2015-04-30;0;train
44665927;2019-12-31;0;validation
44665927;2020-12-31;0;validation
44666069;2016-12-31;0;train
44666069;2017-12-31;0;train
44666820;2017-12-31;0;train
44666820;2018-12-31;0;train
44666820;2019-12-31;0;train
44666820;2020-12-31;0;train
44669192;2017-03-31;0;train
44669192;2018-03-31;0;train
44669192;2019-03-31;0;train
44669192;2020-03-31;0;train
44674368;2018-12-31;0;test
44674368;2019-12-31;0;test
44674368;2020-12-31;0;test
44674368;2021-12-31;0;test
44676664;2015-12-31;0;train
44676664;2016-12-31;0;train
44676664;2017-12-31;0;train
44677609;2015-12-31;1;test
44678555;2015-12-31;0;train
44678799;2016-12-31;0;train
44678799;2017-12-31;0;train
44681974;2015-12-31;0;test
44681974;2018-12-31;0;test
44682241;2020-12-31;0;train
44682241;2021-12-31;0;train
44682573;2015-12-31;0;train
44682573;2016-12-31;0;train
44682573;2017-12-31;0;train
44682573;2018-12-31;0;train
44682573;2019-12-31;0;train
44682573;2020-12-31;0;train
44685541;2019-12-31;0;train
44685541;2020-12-31;0;train
44694127;2016-12-31;1;train
44699716;2015-12-31;0;train
44699716;2016-12-31;0;train
44699716;2017-12-31;0;train
44699716;2018-12-31;0;train
44699716;2019-12-31;0;train
44700052;2015-12-31;0;validation
44700052;2016-12-31;0;validation
44700955;2017-12-31;0;validation
44700955;2018-12-31;0;validation
44705553;2017-12-31;0;validation
44705553;2018-12-31;0;validation
44705881;2019-12-31;0;validation
44705881;2020-12-31;0;validation
44709039;2018-12-31;0;validation
44709039;2019-12-31;0;validation
44710144;2016-03-31;0;test
44710144;2017-03-31;0;test
44710950;2016-12-31;0;train
44710950;2017-12-31;0;train
44712980;2015-12-31;0;validation
44712980;2016-12-31;0;validation
44712980;2017-12-31;0;validation
44712980;2018-12-31;0;validation
44712980;2019-12-31;0;validation
44712980;2020-12-31;1;validation
44717020;2015-12-31;0;train
44717020;2016-12-31;0;train
44717020;2017-12-31;0;train
44717020;2018-12-31;0;train
44720147;2015-12-31;0;validation
44720147;2016-12-31;0;validation
44720147;2017-12-31;0;validation
44720147;2018-12-31;0;validation
44720147;2019-12-31;0;validation
44720147;2020-12-31;0;validation
44720184;2019-12-31;0;train
44720184;2020-12-31;0;train
44723003;2018-12-31;0;validation
44723003;2019-12-31;0;validation
44723667;2017-12-31;0;train
44723667;2018-12-31;0;train
44723887;2017-12-31;0;train
44723887;2018-12-31;0;train
44723887;2019-12-31;0;train
44723887;2020-12-31;0;train
44726600;2015-12-31;0;train
44726600;2016-12-31;0;train
44726600;2017-12-31;0;train
44727981;2019-12-31;0;train
44727981;2020-12-31;0;train
44727981;2021-12-31;0;train
44731774;2020-12-31;0;train
44731774;2021-12-31;0;train
44734101;2018-12-31;0;train
44734101;2019-12-31;0;train
44734101;2020-12-31;0;train
44736556;2018-12-31;0;train
44736556;2019-12-31;0;train
44736556;2020-12-31;0;train
44736592;2017-12-31;0;test
44736592;2018-12-31;0;test
44738205;2016-12-31;0;train
44738205;2017-12-31;0;train
44738205;2018-12-31;0;train
44738205;2019-12-31;0;train
44738205;2020-12-31;0;train
44738205;2021-12-31;0;train
44744721;2017-12-31;0;test
44744721;2018-12-31;0;test
44744721;2019-12-31;0;test
44744721;2020-12-31;0;test
44748172;2015-12-31;0;train
44748172;2016-12-31;0;train
44749615;2019-12-31;0;validation
44749615;2020-12-31;0;validation
44751631;2015-12-31;0;train
44751631;2016-12-31;0;train
44751631;2017-12-31;0;train
44751631;2018-12-31;0;train
44751977;2016-12-31;0;test
44751977;2017-12-31;0;test
44752024;2015-12-31;1;train
44752928;2015-03-31;1;validation
44756947;2015-12-31;0;train
44756947;2016-12-31;0;train
44756947;2017-12-31;0;train
44756947;2018-12-31;0;train
44758080;2017-12-31;0;train
44758080;2018-12-31;0;train
44758443;2019-12-31;0;train
44758443;2020-12-31;0;train
44759571;2016-12-31;0;train
44759571;2017-12-31;0;train
44760292;2015-12-31;1;train
44764785;2019-04-30;0;validation
44764785;2020-04-30;0;validation
44764785;2021-04-30;0;validation
44765410;2016-12-31;0;train
44765410;2017-12-31;0;train
44765410;2018-12-31;0;train
44765410;2019-12-31;0;train
44766486;2015-12-31;0;train
44768167;2015-12-31;0;train
44768167;2016-12-31;0;train
44768167;2017-12-31;0;train
44768167;2018-12-31;0;train
44768167;2019-12-31;0;train
44768167;2020-12-31;0;train
44769411;2015-12-31;0;test
44769411;2016-12-31;0;test
44769411;2017-12-31;1;test
44773398;2015-12-31;0;train
44773398;2016-12-31;0;train
44773398;2017-12-31;0;train
44773398;2018-12-31;0;train
44780594;2019-12-31;1;test
44782577;2015-12-31;0;train
44782577;2016-12-31;0;train
44782577;2017-12-31;0;train
44782577;2018-12-31;0;train
44782577;2020-12-31;0;train
44782577;2021-12-31;0;train
44784578;2016-12-31;0;train
44784578;2017-12-31;0;train
44784578;2018-12-31;0;train
44785406;2015-12-31;0;train
44785406;2016-12-31;0;train
44785406;2017-12-31;0;train
44785406;2018-12-31;0;train
44785406;2019-12-31;0;train
44785406;2020-12-31;1;train
44785696;2015-12-31;0;train
44785696;2016-12-31;0;train
44785696;2017-12-31;0;train
44785696;2018-12-31;0;train
44785696;2019-12-31;0;train
44785696;2020-12-31;0;train
44786944;2015-12-31;0;test
44788048;2015-12-31;1;test
44790498;2015-12-31;0;validation
44790836;2015-12-31;0;train
44790836;2016-12-31;0;train
44790836;2017-12-31;1;train
44796233;2015-12-31;0;validation
44796233;2016-12-31;0;validation
44796233;2017-12-31;1;validation
44801070;2015-12-31;0;test
